player_id,series_count,game_count,total_kills,avg_kills,max_kills,min_kills,total_deaths,avg_deaths,max_deaths,min_deaths,kd_ratio,kills_per_game,deaths_per_game,id,nickname,team_name
114017,49,117,1944,39.673469387755105,67,13,1738,35.46938775510204,70,14,1.1185270425776754,16.615384615384617,14.854700854700855,114017,j3kie,Favbet Team
114019,48,115,1590,33.125,59,15,1443,30.0625,61,10,1.1018711018711018,13.826086956521738,12.547826086956523,114019,t3ns1on,Favbet Team
114107,15,34,490,32.666666666666664,54,11,530,35.333333333333336,50,18,0.9245283018867925,14.411764705882353,15.588235294117647,114107,Enzo,Anonymo
114109,28,67,962,34.357142857142854,50,7,1046,37.357142857142854,53,16,0.9196940726577438,14.35820895522388,15.611940298507463,114109,-Nami,Anonymo
114111,28,67,780,27.857142857142858,50,10,1089,38.892857142857146,57,17,0.7162534435261708,11.64179104477612,16.253731343283583,114111,gwachkuar,Anonymo
114113,1,2,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114113,smooho lft,Anonymo
114115,18,42,644,35.77777777777778,60,10,630,35.0,47,11,1.0222222222222221,15.333333333333334,15.0,114115,yvro,Anonymo
114117,23,56,757,32.91304347826087,62,14,899,39.08695652173913,63,17,0.8420467185761957,13.517857142857142,16.053571428571427,114117,TMB,ECSTATIC
114126,22,52,797,36.22727272727273,57,9,827,37.59090909090909,63,8,0.9637243047158404,15.326923076923077,15.903846153846153,114126,aNdu,Copenhagen Wolves
114182,14,37,574,41.0,69,24,523,37.357142857142854,54,22,1.0975143403441683,15.513513513513514,14.135135135135135,114182,Lucky,3DMAX
114184,14,37,635,45.357142857142854,60,27,531,37.92857142857143,49,23,1.1958568738229756,17.16216216216216,14.35135135135135,114184,Maka,3DMAX
114186,14,37,526,37.57142857142857,52,20,626,44.714285714285715,57,30,0.8402555910543131,14.216216216216216,16.91891891891892,114186,Djoko,3DMAX
114188,14,37,550,39.285714285714285,61,21,549,39.214285714285715,53,21,1.0018214936247722,14.864864864864865,14.837837837837839,114188,Ex3rcice,3DMAX
114190,14,37,558,39.857142857142854,75,25,576,41.142857142857146,56,27,0.96875,15.08108108108108,15.567567567567568,114190,Graviti,3DMAX
114342,115,276,3447,29.973913043478262,72,8,4226,36.74782608695652,65,16,0.8156649313771889,12.48913043478261,15.31159420289855,114342,fiR3,REMBAZA
114368,6,14,172,28.666666666666668,43,9,200,33.333333333333336,51,19,0.86,12.285714285714286,14.285714285714286,114368,Maluk3,Sensei
114373,5,12,70,14.0,24,5,86,17.2,33,7,0.813953488372093,5.833333333333333,7.166666666666667,114373,guthriee,Favbet Team
114377,9,20,265,29.444444444444443,46,22,310,34.44444444444444,57,22,0.8548387096774194,13.25,15.5,114377,dzt,Players
114378,9,20,350,38.888888888888886,51,26,297,33.0,53,18,1.1784511784511784,17.5,14.85,114378,spinnie,Players
114380,1,2,27,27.0,27,27,22,22.0,22,22,1.2272727272727273,13.5,11.0,114380,s1cko,Players
114382,9,20,311,34.55555555555556,54,24,313,34.77777777777778,57,19,0.9936102236421726,15.55,15.65,114382,dok,Players
114384,9,20,294,32.666666666666664,44,19,270,30.0,45,16,1.0888888888888888,14.7,13.5,114384,mithputtini,Players
114396,1,1,5,5.0,5,5,17,17.0,17,17,0.29411764705882354,5.0,17.0,114396,Sandraum,Nitro
114398,8,21,355,44.375,66,18,281,35.125,50,18,1.2633451957295374,16.904761904761905,13.380952380952381,114398,abr,Game Hunters
114400,8,19,223,27.875,44,14,287,35.875,52,15,0.7770034843205574,11.736842105263158,15.105263157894736,114400,leleo,Nitro
114402,4,10,159,39.75,51,17,168,42.0,56,18,0.9464285714285714,15.9,16.8,114402,cerol,Nitro
114404,8,19,275,34.375,54,8,302,37.75,56,16,0.9105960264900662,14.473684210526315,15.894736842105264,114404,nolkz,Nitro
114415,7,18,283,40.42857142857143,66,17,257,36.714285714285715,47,27,1.1011673151750974,15.722222222222221,14.277777777777779,114415,beg0d,Nitro
114445,9,23,363,40.333333333333336,56,25,337,37.44444444444444,47,28,1.0771513353115727,15.782608695652174,14.652173913043478,114445,Melavi,Anonymo
114447,8,20,287,35.875,53,20,305,38.125,54,26,0.940983606557377,14.35,15.25,114447,Lich,Game Hunters
114522,1,3,31,31.0,31,31,39,39.0,39,39,0.7948717948717948,10.333333333333334,13.0,114522,J3NSYY❤:v,ECSTATIC
114642,12,31,421,35.083333333333336,48,20,499,41.583333333333336,57,29,0.843687374749499,13.580645161290322,16.096774193548388,114642,morelz,Anonymo
114677,5,11,160,32.0,39,26,159,31.8,38,29,1.0062893081761006,14.545454545454545,14.454545454545455,114677,woozzzi,ECLOT
114718,5,13,129,25.8,44,12,208,41.6,52,30,0.6201923076923077,9.923076923076923,16.0,114718,relentless,ShindeN
114753,2,5,65,32.5,41,24,76,38.0,50,26,0.8552631578947368,13.0,15.2,114753,Nexius,Team OG
114755,8,21,342,42.75,68,30,310,38.75,47,23,1.103225806451613,16.285714285714285,14.761904761904763,114755,Buzz,Team OG
114757,8,21,340,42.5,49,30,296,37.0,49,28,1.1486486486486487,16.19047619047619,14.095238095238095,114757,F1KU,Team OG
114759,8,21,306,38.25,59,23,263,32.875,47,19,1.1634980988593155,14.571428571428571,12.523809523809524,114759,MoDo,Team OG
114826,19,48,651,34.26315789473684,56,13,732,38.526315789473685,55,26,0.889344262295082,13.5625,15.25,114826,SBT,ADEPTS
114851,10,20,277,27.7,44,8,258,25.8,44,8,1.073643410852713,13.85,12.9,114851,kye,Fluxo
114861,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114861,canox-,Illuminar gaming
114863,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114863,gramxd,Illuminar gaming
114865,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114865,likebro,Illuminar gaming
114866,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114866,.elementary,Illuminar gaming
114868,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114868,t1v3nbossu,Illuminar gaming
114870,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114870,xcon-,Astralis Talent
114871,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114871,AB,Astralis Talent
114873,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114873,Scr4pi,Astralis Talent
114875,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114875,Kaname,Astralis Talent
114876,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,114876,Hanuman,Astralis Talent
114877,25,63,883,35.32,68,16,923,36.92,67,17,0.9566630552546046,14.015873015873016,14.65079365079365,114877,swicher,Viperio
114879,25,63,924,36.96,70,20,912,36.48,67,18,1.013157894736842,14.666666666666666,14.476190476190476,114879,dezt,Viperio
114930,37,89,1272,34.37837837837838,55,15,1210,32.7027027027027,66,14,1.0512396694214876,14.292134831460674,13.595505617977528,114930,Malkiss ♡,L&G
114932,37,89,1271,34.351351351351354,55,13,1240,33.513513513513516,61,12,1.025,14.280898876404494,13.932584269662922,114932,kr1vda,L&G
114934,37,89,1283,34.67567567567568,65,12,1294,34.972972972972975,68,12,0.991499227202473,14.415730337078651,14.539325842696629,114934,kL1o,L&G
114945,5,10,148,29.6,45,14,142,28.4,50,13,1.0422535211267605,14.8,14.2,114945,drg,Solid
114961,2,6,89,44.5,45,44,82,41.0,47,35,1.0853658536585367,14.833333333333334,13.666666666666666,114961,dgl,Permitta
115021,3,3,47,15.666666666666666,26,7,54,18.0,24,13,0.8703703703703703,15.666666666666666,18.0,115021,nikz_,America Esports
115023,3,3,30,10.0,11,9,49,16.333333333333332,20,14,0.6122448979591837,10.0,16.333333333333332,115023,mtsGOD,America Esports
115027,3,3,56,18.666666666666668,22,16,56,18.666666666666668,23,16,1.0,18.666666666666668,18.666666666666668,115027,thuister,America Esports
115105,1,2,24,24.0,24,24,21,21.0,21,21,1.1428571428571428,12.0,10.5,115105,SHOGU,GenOne
115119,4,8,0,0.0,0,0,8,2.0,2,2,0.0,0.0,1.0,115119,[COACH] ★ ⑪ ner0,Yawara Esports
115150,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,115150,Rytter,Astralis Talent
115154,5,12,0,0.0,0,0,15,3.0,6,1,0.0,0.0,1.25,115154,[COACH] ✓ ★ ⑳ vivi,MIBR Academy
115156,5,10,136,27.2,37,18,155,31.0,37,28,0.8774193548387097,13.6,15.5,115156,lub9,Sensei
115168,3,7,110,36.666666666666664,42,32,90,30.0,32,27,1.2222222222222223,15.714285714285714,12.857142857142858,115168,StebbiC0C0,DUSTY
115170,2,5,59,29.5,31,28,58,29.0,29,29,1.0172413793103448,11.8,11.6,115170,leFluff,DUSTY
115172,3,7,121,40.333333333333336,56,26,103,34.333333333333336,37,31,1.174757281553398,17.285714285714285,14.714285714285714,115172,Midgard,DUSTY
115174,2,5,54,27.0,28,26,64,32.0,32,32,0.84375,10.8,12.8,115174,T0PAZ-,DUSTY
115176,3,7,101,33.666666666666664,52,24,113,37.666666666666664,42,33,0.8938053097345132,14.428571428571429,16.142857142857142,115176,brnr,DUSTY
115178,4,8,164,41.0,60,23,124,31.0,36,19,1.3225806451612903,20.5,15.5,115178,ofvirkur,Armann
115180,4,8,83,20.75,42,10,127,31.75,38,20,0.6535433070866141,10.375,15.875,115180,7homsen POLO,Armann
115182,4,8,96,24.0,33,14,113,28.25,37,18,0.8495575221238938,12.0,14.125,115182,HEJHEJ_HUNDENE,Armann
115184,4,8,136,34.0,49,19,122,30.5,41,14,1.1147540983606556,17.0,15.25,115184,Guddi,Armann
115186,4,8,88,22.0,36,14,113,28.25,38,13,0.7787610619469026,11.0,14.125,115186,hyperactiive,Armann
115196,2,5,0,0.0,0,0,6,3.0,4,2,0.0,0.0,1.2,115196,[COACH] ✓ ★ ⑳ raiN-,paiN Academy
115642,4,8,125,31.25,42,13,127,31.75,49,21,0.984251968503937,15.625,15.875,115642,peterrr,Þór
115644,2,3,63,31.5,34,29,58,29.0,39,19,1.0862068965517242,21.0,19.333333333333332,115644,allee**,Þór
115646,4,8,127,31.75,43,17,132,33.0,49,20,0.9621212121212122,15.875,16.5,115646,PANDAZ-,Þór
115648,4,8,127,31.75,47,14,119,29.75,48,14,1.0672268907563025,15.875,14.875,115648,Dabbehhh,Þór
115650,3,6,105,35.0,40,31,90,30.0,49,14,1.1666666666666667,17.5,15.0,115650,RavlE,Þór
115760,21,54,737,35.095238095238095,55,15,788,37.523809523809526,61,19,0.9352791878172588,13.648148148148149,14.592592592592593,115760,Sausol,Copenhagen Wolves
115976,5,13,206,41.2,56,24,188,37.6,48,24,1.0957446808510638,15.846153846153847,14.461538461538462,115976,oxygeN,Team 500
116102,11,24,332,30.181818181818183,57,15,308,28.0,46,18,1.077922077922078,13.833333333333334,12.833333333333334,116102,iDISBALANCE,9 Pandas
116103,11,24,338,30.727272727272727,47,9,343,31.181818181818183,55,20,0.9854227405247813,14.083333333333334,14.291666666666666,116103,glowiing,9 Pandas
116105,11,24,372,33.81818181818182,61,26,319,29.0,52,21,1.1661442006269593,15.5,13.291666666666666,116105,r3salt,9 Pandas
116107,11,24,359,32.63636363636363,46,18,313,28.454545454545453,51,17,1.1469648562300319,14.958333333333334,13.041666666666666,116107,shalfey111,9 Pandas
116108,11,24,371,33.72727272727273,65,13,304,27.636363636363637,56,18,1.2203947368421053,15.458333333333334,12.666666666666666,116108,d1Ledez,9 Pandas
116502,17,42,580,34.11764705882353,57,19,576,33.88235294117647,49,21,1.0069444444444444,13.80952380952381,13.714285714285714,116502,shyyne,Viperio
116568,1,1,12,12.0,12,12,15,15.0,15,15,0.8,12.0,15.0,116568,KRL,GenOne
116844,1,2,9,9.0,9,9,15,15.0,15,15,0.6,4.5,7.5,116844,tomkeejs,SINNERS Esports
116979,5,11,121,24.2,39,17,144,28.8,44,16,0.8402777777777778,11.0,13.090909090909092,116979,DOM-,SAGA
116981,5,11,147,29.4,48,11,153,30.6,46,19,0.9607843137254902,13.363636363636363,13.909090909090908,116981,WZRD,SAGA
116983,5,11,139,27.8,33,20,131,26.2,41,17,1.0610687022900764,12.636363636363637,11.909090909090908,116983,Tight-,SAGA
116985,5,11,142,28.4,37,12,154,30.8,42,20,0.922077922077922,12.909090909090908,14.0,116985,Zolo^,SAGA
116987,5,11,136,27.2,35,19,135,27.0,40,18,1.0074074074074073,12.363636363636363,12.272727272727273,116987,ADHD * NATURE VALLEY,SAGA
116996,1,2,18,18.0,18,18,15,15.0,15,15,1.2,9.0,7.5,116996,kfed,SAGA
116998,1,2,11,11.0,11,11,15,15.0,15,15,0.7333333333333333,5.5,7.5,116998,Buck Angel,SAGA
117000,1,2,11,11.0,11,11,13,13.0,13,13,0.8461538461538461,5.5,6.5,117000,Sh4ker,SAGA
117002,1,2,5,5.0,5,5,16,16.0,16,16,0.3125,2.5,8.0,117002,AceGeir,SAGA
117004,1,2,10,10.0,10,10,13,13.0,13,13,0.7692307692307693,5.0,6.5,117004,tiro,SAGA
117162,5,13,221,44.2,59,37,191,38.2,43,30,1.1570680628272252,17.0,14.692307692307692,117162,Rainwaker,Team 500
117164,5,13,186,37.2,53,27,168,33.6,40,22,1.1071428571428572,14.307692307692308,12.923076923076923,117164,CeRq,Team 500
117165,5,13,149,29.8,41,24,188,37.6,50,26,0.7925531914893617,11.461538461538462,14.461538461538462,117165,SPELLAN,Team 500
117167,5,13,201,40.2,60,27,211,42.2,55,28,0.95260663507109,15.461538461538462,16.23076923076923,117167,SHIPZ,Team 500
117363,3,6,79,26.333333333333332,34,22,98,32.666666666666664,34,31,0.8061224489795918,13.166666666666666,16.333333333333332,117363,pandi7o,Viperio
117381,4,5,65,16.25,35,6,73,18.25,35,11,0.8904109589041096,13.0,14.6,117381,meyern1,Bounty Hunters
117395,6,8,123,20.5,36,5,116,19.333333333333332,34,12,1.0603448275862069,15.375,14.5,117395,insan1tyy,Galorys Academy
117397,5,7,98,19.6,30,9,96,19.2,30,13,1.0208333333333333,14.0,13.714285714285714,117397,trindade-,Galorys Academy
117399,6,8,67,11.166666666666666,18,7,125,20.833333333333332,34,14,0.536,8.375,15.625,117399,Kadzz,Galorys Academy
117457,13,32,463,35.61538461538461,63,16,437,33.61538461538461,49,17,1.0594965675057209,14.46875,13.65625,117457,spargo,HEIMO
117470,1,2,29,29.0,29,29,34,34.0,34,34,0.8529411764705882,14.5,17.0,117470,m4tthi,Illuminar gaming
117492,2,3,15,7.5,15,0,24,12.0,22,2,0.625,5.0,8.0,117492,reg1no.O,Galorys
117659,6,13,175,29.166666666666668,44,21,231,38.5,61,30,0.7575757575757576,13.461538461538462,17.76923076923077,117659,quixD,Lilmix
117661,4,9,134,33.5,45,20,162,40.5,63,31,0.8271604938271605,14.88888888888889,18.0,117661,hugoxd,Lilmix
117663,7,15,228,32.57142857142857,66,14,277,39.57142857142857,57,29,0.8231046931407943,15.2,18.466666666666665,117663,bq,Lilmix
117665,7,15,237,33.857142857142854,46,19,286,40.857142857142854,67,28,0.8286713286713286,15.8,19.066666666666666,117665,bsover,Lilmix
117752,2,5,67,33.5,35,32,71,35.5,37,34,0.9436619718309859,13.4,14.2,117752,AdrieN,Permitta
117754,3,6,50,16.666666666666668,24,8,94,31.333333333333332,43,15,0.5319148936170213,8.333333333333334,15.666666666666666,117754,Klameczka,Haspers Team
118152,1,1,5,5.0,5,5,16,16.0,16,16,0.3125,5.0,16.0,118152,coolio,Navi Junior
118285,17,39,581,34.1764705882353,50,17,603,35.470588235294116,55,24,0.9635157545605307,14.897435897435898,15.461538461538462,118285,s1zen,Gameinside
118331,4,8,140,35.0,47,23,143,35.75,41,32,0.9790209790209791,17.5,17.875,118331,fanatyk ☾,DevilsOne
118333,1,2,45,45.0,45,45,37,37.0,37,37,1.2162162162162162,22.5,18.5,118333,LEENAS,Kyoto
118334,2,4,59,29.5,33,26,66,33.0,33,33,0.8939393939393939,14.75,16.5,118334,5tumble,kubixPulse
118335,2,4,64,32.0,42,22,76,38.0,42,34,0.8421052631578947,16.0,19.0,118335,kjuK,Kyoto
118336,2,4,64,32.0,45,19,77,38.5,41,36,0.8311688311688312,16.0,19.25,118336,Frip_,kubixPulse
118337,2,4,70,35.0,41,29,66,33.0,33,33,1.0606060606060606,17.5,16.5,118337,fallingxdd,kubixPulse
118417,2,4,73,36.5,51,22,62,31.0,37,25,1.1774193548387097,18.25,15.5,118417,agoz,Lilmix
118419,1,2,41,41.0,41,41,43,43.0,43,43,0.9534883720930233,20.5,21.5,118419,SeBreeZe,Lilmix
118433,3,7,122,40.666666666666664,44,37,99,33.0,49,17,1.2323232323232323,17.428571428571427,14.142857142857142,118433,tonysalva,Þór
118451,1,3,37,37.0,37,37,49,49.0,49,49,0.7551020408163265,12.333333333333334,16.333333333333332,118451,olik,ECLOT
118720,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,118720,VIZE,Copenhagen Wolves
118722,5,13,190,38.0,51,31,193,38.6,61,26,0.9844559585492227,14.615384615384615,14.846153846153847,118722,Mzinho,The MongolZ
118724,5,13,218,43.6,68,32,180,36.0,50,27,1.211111111111111,16.76923076923077,13.846153846153847,118724,bLitz,The MongolZ
118726,5,13,168,33.6,46,23,192,38.4,54,28,0.875,12.923076923076923,14.76923076923077,118726,Techno4K,The MongolZ
118727,5,13,170,34.0,48,21,164,32.8,45,19,1.0365853658536586,13.076923076923077,12.615384615384615,118727,910,The MongolZ
118768,4,11,205,51.25,64,32,161,40.25,57,21,1.2732919254658386,18.636363636363637,14.636363636363637,118768,TeSeS,Heroic
118770,4,11,182,45.5,63,28,173,43.25,62,23,1.0520231213872833,16.545454545454547,15.727272727272727,118770,NertZ,Heroic
118772,4,11,142,35.5,51,22,157,39.25,55,20,0.9044585987261147,12.909090909090908,14.272727272727273,118772,kyxsan,Heroic
118773,4,11,153,38.25,60,24,169,42.25,58,25,0.9053254437869822,13.909090909090908,15.363636363636363,118773,sjuush,Heroic
118775,4,11,187,46.75,58,33,155,38.75,56,22,1.206451612903226,17.0,14.090909090909092,118775,degster,Heroic
118796,4,10,72,18.0,40,4,71,17.75,27,14,1.0140845070422535,7.2,7.1,118796,MaThZ†,GenOne
119049,6,11,163,27.166666666666668,41,18,147,24.5,46,10,1.1088435374149659,14.818181818181818,13.363636363636363,119049,pancc,Vikings KR
119051,4,9,92,23.0,43,13,141,35.25,47,29,0.6524822695035462,10.222222222222221,15.666666666666666,119051,talkzyn,Nitro
119053,2,4,35,17.5,19,16,58,29.0,30,28,0.603448275862069,8.75,14.5,119053,gejmzilla,Kyoto
119055,2,4,69,34.5,36,33,62,31.0,36,26,1.1129032258064515,17.25,15.5,119055,tripey,kubixPulse
119057,2,4,82,41.0,42,40,58,29.0,30,28,1.4137931034482758,20.5,14.5,119057,ammar-iwnl-,Kyoto
119059,2,4,50,25.0,27,23,58,29.0,34,24,0.8620689655172413,12.5,14.5,119059,rosoneriii,Kyoto
119060,2,4,67,33.5,43,24,53,26.5,32,21,1.2641509433962264,16.75,13.25,119060,v1w,kubixPulse
119062,4,11,145,36.25,46,15,182,45.5,53,31,0.7967032967032966,13.181818181818182,16.545454545454547,119062,BK1,ShindeN
119064,4,11,156,39.0,52,15,179,44.75,54,32,0.8715083798882681,14.181818181818182,16.272727272727273,119064,abizz,ShindeN
119066,4,11,167,41.75,55,13,176,44.0,51,32,0.9488636363636364,15.181818181818182,16.0,119066,roy,ShindeN
119068,4,11,183,45.75,58,35,169,42.25,48,31,1.0828402366863905,16.636363636363637,15.363636363636363,119068,ivz,ShindeN
119072,6,12,194,32.333333333333336,45,26,188,31.333333333333332,43,17,1.0319148936170213,16.166666666666668,15.666666666666666,119072,teleD,Yawara Esports
119105,3,8,125,41.666666666666664,63,27,102,34.0,41,27,1.2254901960784315,15.625,12.75,119105,vsm,Tropa do Taco
119107,3,8,105,35.0,47,23,95,31.666666666666668,40,22,1.105263157894737,13.125,11.875,119107,TACO,Tropa do Taco
119109,3,8,121,40.333333333333336,46,33,100,33.333333333333336,41,21,1.21,15.125,12.5,119109,ponter,Tropa do Taco
119111,3,8,111,37.0,45,29,80,26.666666666666668,39,16,1.3875,13.875,10.0,119111,farias,Tropa do Taco
119119,3,6,42,14.0,20,8,93,31.0,34,27,0.45161290322580644,7.0,15.5,119119,ruan pablo,Bestia Academy
119121,3,6,47,15.666666666666666,17,14,90,30.0,32,28,0.5222222222222223,7.833333333333333,15.0,119121,Lucasye,Bestia Academy
119123,3,6,42,14.0,19,10,89,29.666666666666668,31,28,0.47191011235955055,7.0,14.833333333333334,119123,agt,Bestia Academy
119130,4,10,125,31.25,42,24,146,36.5,51,30,0.8561643835616438,12.5,14.6,119130,tsug,paiN Academy
119131,2,6,65,32.5,35,30,95,47.5,52,43,0.6842105263157895,10.833333333333334,15.833333333333334,119131,alwayz,BeBold.gg
119133,2,6,93,46.5,48,45,77,38.5,41,36,1.2077922077922079,15.5,12.833333333333334,119133,Machado,BeBold.gg
119135,2,6,86,43.0,52,34,85,42.5,46,39,1.011764705882353,14.333333333333334,14.166666666666666,119135,agR,BeBold.gg
119137,2,6,68,34.0,34,34,94,47.0,53,41,0.723404255319149,11.333333333333334,15.666666666666666,119137,vhs,BeBold.gg
119138,2,6,68,34.0,41,27,88,44.0,50,38,0.7727272727272727,11.333333333333334,14.666666666666666,119138,guH,BeBold.gg
119309,1,2,38,38.0,38,38,44,44.0,44,44,0.8636363636363636,19.0,22.0,119309,EddezeNNN,DUSTY
119311,1,2,44,44.0,44,44,42,42.0,42,42,1.0476190476190477,22.0,21.0,119311,th0rsteinnf,DUSTY
119346,2,6,76,38.0,39,37,99,49.5,54,45,0.7676767676767676,12.666666666666666,16.5,119346,Hippo,ADEPTS
119403,2,4,62,31.0,38,24,69,34.5,36,33,0.8985507246376812,15.5,17.25,119403,BALJS,DevilsOne
119405,2,5,71,35.5,36,35,74,37.0,42,32,0.9594594594594594,14.2,14.8,119405,H4RR3w0w,777
119454,1,2,24,24.0,24,24,33,33.0,33,33,0.7272727272727273,12.0,16.5,119454,doobs,Lilmix
119496,1,2,20,20.0,20,20,21,21.0,21,21,0.9523809523809523,10.0,10.5,119496,dobbo,Verdant
119696,1,2,31,31.0,31,31,33,33.0,33,33,0.9393939393939394,15.5,16.5,119696,MAT1-_-,kubixPulse
120255,1,2,23,23.0,23,23,19,19.0,19,19,1.2105263157894737,11.5,9.5,120255,redi,Hype E-sports
120298,1,2,14,14.0,14,14,30,30.0,30,30,0.4666666666666667,7.0,15.0,120298,★ ⑲ iogazeraXD,JOGA DE TERNO
120300,1,2,13,13.0,13,13,28,28.0,28,28,0.4642857142857143,6.5,14.0,120300,★ ⑳ lulu,JOGA DE TERNO
